draft_year,round,pick_number,team,player_name,position,games_played,points,performance_score,expected_performance,draft_value
2006,4,122,Washington,Luke Lynes,C,0.0,0.0,0.0,0.0,0.0
2006,4,123,Carolina,Bobby Hughes,C,0.0,0.0,0.0,0.0,0.0
2006,5,124,St. Louis,Andy Sackrison,C,0.0,0.0,0.0,98.64,-98.64
2006,5,126,NY Islanders,Shane Sims,D,1.0,0.0,1.0,98.64,-97.64
2006,5,127,Washington,Maxime Lacroix,L,0.0,0.0,0.0,98.64,-98.64
2006,5,128,Boston,Andrew Bodnarchuk,D,42.0,4.0,51.16,98.49,-47.33
2006,5,129,Columbus,Bobby Nyholm,R,0.0,0.0,0.0,98.64,-98.64
2006,5,131,Arizona,Martin Latal,L,0.0,0.0,0.0,98.64,-98.64
2006,5,134,Los Angeles,David Meckler,L,0.0,0.0,0.0,98.64,-98.64
2006,5,136,Columbus,Nick Sucharski,L,0.0,0.0,0.0,98.64,-98.64
2006,5,137,NY Rangers,Tomas Zaborsky,C,0.0,0.0,0.0,98.64,-98.64
2006,5,138,Dallas,David Mcintyre,R,7.0,2.0,11.58,98.61,-87.03
2006,5,139,Montreal,Pavel Valentenko,D,0.0,0.0,0.0,98.64,-98.64
2006,5,140,Edmonton,Cody Wild,D,0.0,0.0,0.0,98.64,-98.64
2006,5,141,NY Islanders,Kim Johansson,L,0.0,0.0,0.0,98.64,-98.64
2006,5,142,Columbus,Maxime Frechette,D,0.0,0.0,0.0,98.64,-98.64
2006,5,143,San Jose,Ashton Rome,R,0.0,0.0,0.0,98.64,-98.64
2006,5,144,Los Angeles,Martin Nolet,D,0.0,0.0,0.0,98.64,-98.64
2006,5,145,Philadelphia,Jon Rheault,R,5.0,0.0,5.0,98.63,-93.63
2006,5,147,Buffalo,Alex Biega,D,243.0,42.0,339.18,97.68,241.5
2006,5,148,New Jersey,Olivier Magnan,D,18.0,0.0,18.0,98.59,-80.59
2006,5,149,Calgary,Juuso Puustinen,R,0.0,0.0,0.0,98.64,-98.64
2006,5,150,Dallas,Max Warn,L,0.0,0.0,0.0,98.64,-98.64
2006,5,152,Arizona,Jordan Bendfeld,D,0.0,0.0,0.0,98.64,-98.64
2006,5,153,Carolina,Stephane Chaput,C,0.0,0.0,0.0,98.64,-98.64
2006,6,154,St. Louis,Matthew McCollem,L,0.0,0.0,0.0,83.45,-83.45
2006,6,155,Florida,Peter Aston,D,0.0,0.0,0.0,83.45,-83.45
2006,6,156,Chicago,Jan-Mikael Juutilainen,F,0.0,0.0,0.0,83.45,-83.45
2006,6,157,Washington,Brent Gwidt,C,0.0,0.0,0.0,83.45,-83.45
2006,6,158,Boston,Levi Nelson,C,0.0,0.0,0.0,83.45,-83.45
2006,6,159,Columbus,Jesse Dudas,D,0.0,0.0,0.0,83.45,-83.45
2006,6,160,NY Islanders,Andrew MacDonald,D,586.0,161.0,579.98,81.75,498.23
2006,6,161,Toronto,Viktor Stalberg,L,488.0,168.0,636.66,81.59,555.07
2006,6,162,Minnesota,Julian Walker,W,0.0,0.0,0.0,83.45,-83.45
2006,6,163,Vancouver,Sergei Shirokov,R,8.0,1.0,10.29,83.42,-73.13
2006,6,164,Los Angeles,Constantin Braun,D,0.0,0.0,0.0,83.45,-83.45
2006,6,165,Winnipeg,Jonas Enlund,C,0.0,0.0,0.0,83.45,-83.45
2006,6,166,Toronto,Tyler Ruegsegger,C,0.0,0.0,0.0,83.45,-83.45
2006,6,167,Vancouver,Juraj Simek,W,0.0,0.0,0.0,83.45,-83.45
2006,6,168,Tampa Bay,Dane Crowley,D,0.0,0.0,0.0,83.45,-83.45
2006,6,169,Chicago,Chris Auger,C,0.0,0.0,0.0,83.45,-83.45
2006,6,170,Edmonton,Alexander Bumagin,W,0.0,0.0,0.0,83.45,-83.45
2006,6,171,NY Islanders,Brian Day,R,0.0,0.0,0.0,83.45,-83.45
2006,6,172,Anaheim,Petteri Wirtanen,C,3.0,1.0,5.29,83.44,-78.15
2006,6,174,NY Rangers,Eric Hunter,C,0.0,0.0,0.0,83.45,-83.45
2006,6,176,Nashville,Ryan Flynn,R,0.0,0.0,0.0,83.45,-83.45
2006,6,177,Washington,Mathieu Perreault,C,708.0,353.0,762.47,81.22,681.25
2006,6,178,New Jersey,Tony Romano,R,0.0,0.0,0.0,83.45,-83.45
2006,6,179,Calgary,Jordan Fulton,L,0.0,0.0,0.0,83.45,-83.45
2006,6,180,Toronto,Leo Komarov,L,491.0,170.0,638.26,81.58,556.68
2006,6,181,Ottawa,Kevin Koopman,D,0.0,0.0,0.0,83.45,-83.45
2006,6,182,Detroit,Jan Mursak,R,46.0,4.0,55.16,83.29,-28.13
2006,6,183,Carolina,Nick Dodge,R,0.0,0.0,0.0,83.45,-83.45
2006,7,184,St. Louis,Alexander Hellstrom,D,0.0,0.0,0.0,60.62,-60.62
2006,7,185,Pittsburgh,Timo Seppanen,D,0.0,0.0,0.0,60.62,-60.62
2006,7,186,Chicago,Peter Leblanc,L,1.0,0.0,1.0,60.62,-59.62
2006,7,187,Calgary,Devin DiDiomete,L,0.0,0.0,0.0,60.62,-60.62
2006,7,188,Arizona,Chris Frank,D,0.0,0.0,0.0,60.62,-60.62
2006,7,189,Columbus,Derek Dorsett,R,515.0,127.0,557.04,59.04,498.0
2006,7,190,NY Islanders,Troy Mattila,L,0.0,0.0,0.0,60.62,-60.62
2006,7,191,Detroit,Nick Oslund,R,0.0,0.0,0.0,60.62,-60.62
2006,7,192,Minnesota,Chris Hickey,R,0.0,0.0,0.0,60.62,-60.62
2006,7,194,Columbus,Matt Marquardt,L,0.0,0.0,0.0,60.62,-60.62
2006,7,195,Winnipeg,Jesse Martin,C,0.0,0.0,0.0,60.62,-60.62
2006,7,196,Arizona,Benn Ferriero,R,98.0,23.0,150.67,60.19,90.48
2006,7,197,Vancouver,Evan Fuller,C,0.0,0.0,0.0,60.62,-60.62
2006,7,198,Tampa Bay,Denis Kazionov,L,0.0,0.0,0.0,60.62,-60.62
2006,7,199,Montreal,Cameron Cepek,D,0.0,0.0,0.0,60.62,-60.62
2006,7,200,Winnipeg,Arturs Kulda,D,15.0,2.0,19.58,60.56,-40.98
2006,7,202,San Jose,John McCarthy,L,88.0,6.0,101.74,60.33,41.41
2006,7,203,San Jose,Jay Barriball,R,0.0,0.0,0.0,60.62,-60.62
2006,7,204,NY Rangers,Lukas Zeliska,C,0.0,0.0,0.0,60.62,-60.62
2006,7,205,Philadelphia,Andrei Popov,R,0.0,0.0,0.0,60.62,-60.62
2006,7,206,Nashville,Viktor Sjodin,L,0.0,0.0,0.0,60.62,-60.62
2006,7,207,Buffalo,Benjamin Breault,C,0.0,0.0,0.0,60.62,-60.62
2006,7,208,New Jersey,Kyell Henegan,D,0.0,0.0,0.0,60.62,-60.62
2006,7,209,Calgary,Per Johnsson,F,0.0,0.0,0.0,60.62,-60.62
2006,7,210,Winnipeg,Will O'Neill,D,1.0,0.0,1.0,60.62,-59.62
2006,7,211,Ottawa,Erik Condra,R,372.0,99.0,572.96,59.0,513.96
2006,7,212,Detroit,Logan Pyett,D,0.0,0.0,0.0,60.62,-60.62
2006,7,213,Carolina,Justin Krueger,D,0.0,0.0,0.0,60.62,-60.62
2007,1,1,Chicago,Patrick Kane,R,1363.0,1393.0,1189.18,1079.48,109.7
2007,1,2,Philadelphia,James Van Riemsdyk,L,1148.0,695.0,849.55,895.36,-45.81
2007,1,3,Arizona,Kyle Turris,C,776.0,425.0,802.49,867.81,-65.32
2007,1,4,Los Angeles,Thomas Hickey,D,456.0,117.0,565.17,808.35,-243.18
2007,1,5,Washington,Karl Alzner,D,686.0,130.0,510.49,700.82,-190.33
2007,1,6,Edmonton,Sam Gagner,C,1043.0,529.0,769.48,712.25,57.23
2007,1,7,Columbus,Jakub Voracek,R,1058.0,806.0,977.06,725.81,251.25
2007,1,8,Boston,Zach Hamill,C,20.0,4.0,29.16,642.5,-613.34
2007,1,9,San Jose,Logan Couture,C,933.0,701.0,968.52,726.68,241.84
2007,1,10,Florida,Keaton Ellerby,D,212.0,27.0,273.83,593.58,-319.75
2007,1,11,Carolina,Brandon Sutter,C,770.0,289.0,661.98,562.63,99.35
2007,1,12,Montreal,Ryan McDonagh,D,1053.0,438.0,695.1,612.61,82.49
2007,1,13,St. Louis,Lars Eller,C,1178.0,438.0,659.12,486.81,172.31
2007,1,14,Colorado,Kevin Shattenkirk,D,952.0,484.0,770.47,514.36,256.11
2007,1,15,Edmonton,Alex Plante,D,10.0,2.0,14.58,579.79,-565.21
2007,1,16,Minnesota,Colton Gillies,L,154.0,18.0,195.22,599.29,-404.07
2007,1,17,NY Rangers,Alexei Cherepanov,R,0.0,0.0,0.0,589.06,-589.06
2007,1,18,St. Louis,Ian Cole,D,984.0,232.0,548.21,469.14,79.07
2007,1,19,Anaheim,Logan MacMillan,L,0.0,0.0,0.0,486.32,-486.32
2007,1,20,Pittsburgh,Angelo Esposito,C,0.0,0.0,0.0,555.68,-555.68
2007,1,21,Edmonton,Riley Nash,C,628.0,176.0,584.47,454.68,129.79
2007,1,22,Montreal,Max Pacioretty,L,939.0,681.0,947.24,419.4,527.84
2007,1,23,Nashville,Jonathon Blum,D,110.0,24.0,164.96,384.87,-219.91
2007,1,24,Calgary,Mikael Backlund,C,1142.0,604.0,787.18,474.04,313.14
2007,1,25,Vancouver,Patrick White,C,0.0,0.0,0.0,421.96,-421.96
2007,1,26,St. Louis,David Perron,L,1233.0,810.0,891.56,586.39,305.17
2007,1,27,Detroit,Brendan Smith,D,741.0,146.0,516.63,338.15,178.48
2007,1,28,San Jose,Nick Petrecki,D,1.0,0.0,1.0,336.58,-335.58
2007,1,29,Ottawa,Jim O'Brien,C,77.0,13.0,106.77,340.31,-233.54
2007,1,30,Arizona,Nick Ross,D,0.0,0.0,0.0,462.49,-462.49
2007,2,31,Buffalo,T.J. Brennan,D,53.0,13.0,82.77,177.38,-94.61
2007,2,32,Arizona,Brett MacLean,L,18.0,5.0,29.45,163.34,-133.89
2007,2,33,Vancouver,Taylor Ellington,D,0.0,0.0,0.0,338.4,-338.4
2007,2,34,Washington,Josh Godfrey,D,0.0,0.0,0.0,276.87,-276.87
2007,2,35,Boston,Tommy Cross,D,3.0,1.0,5.29,358.97,-353.68
2007,2,37,Columbus,Stefan Legein,R,0.0,0.0,0.0,246.2,-246.2
2007,2,38,Chicago,Billy Sweatt,L,3.0,0.0,3.0,345.47,-342.47
2007,2,39,St. Louis,Simon Hjalmarsson,L,0.0,0.0,0.0,400.93,-400.93
2007,2,40,Florida,Michal Repik,R,72.0,20.0,117.8,90.21,27.59
2007,2,41,Philadelphia,Kevin Marshall,D,10.0,0.0,10.0,210.55,-200.55
2007,2,42,Anaheim,Eric Tangradi,L,150.0,16.0,186.64,309.02,-122.38
2007,2,43,Montreal,P.K. Subban,D,834.0,467.0,812.5,261.72,550.78
2007,2,44,St. Louis,Aaron Palushaj,R,68.0,14.0,100.06,301.35,-201.29
2007,2,45,Colorado,Colby Cohen,D,3.0,0.0,3.0,325.1,-322.1
2007,2,46,Washington,Theo Ruth,D,0.0,0.0,0.0,200.65,-200.65
2007,2,47,Tampa Bay,Dana Tyrell,C,135.0,24.0,189.96,331.34,-141.38
2007,2,50,Dallas,Nico Sacchetti,C,0.0,0.0,0.0,222.67,-222.67
2007,2,51,Pittsburgh,Keven Veilleux,R,0.0,0.0,0.0,261.75,-261.75
2007,2,52,Los Angeles,Oscar Moller,R,87.0,26.0,146.54,196.3,-49.76
2007,2,53,Columbus,Will Weber,D,0.0,0.0,0.0,281.25,-281.25
2007,2,55,Colorado,T.J. Galiardi,L,321.0,105.0,561.45,430.65,130.8
2007,2,56,Chicago,Akim Aliu,D,7.0,3.0,13.87,252.77,-238.9
2007,2,57,New Jersey,Mike Hoeffel,L,0.0,0.0,0.0,232.7,-232.7
2007,2,58,Nashville,Nick Spaling,L,437.0,124.0,587.33,442.18,145.15
2007,2,59,Buffalo,Drew Schiestel,D,0.0,0.0,0.0,211.93,-211.93
2007,2,60,Ottawa,Ruslan Bashkirov,L,0.0,0.0,0.0,264.35,-264.35
2007,2,61,Los Angeles,Wayne Simmonds,R,1037.0,526.0,769.52,140.02,629.5
2007,3,62,NY Islanders,Mark Katic,D,11.0,1.0,13.29,171.83,-158.54
2007,3,63,Anaheim,Maxime Macenauer,C,29.0,4.0,38.16,182.33,-144.17
2007,3,64,Dallas,Sergei Korostin,R,0.0,0.0,0.0,173.7,-173.7
2007,3,65,Montreal,Olivier Fortier,C,0.0,0.0,0.0,168.53,-168.53
2007,3,66,Philadelphia,Garrett Klotz,L,0.0,0.0,0.0,331.97,-331.97
2007,3,67,Winnipeg,Spencer Machacek,R,25.0,9.0,45.61,246.99,-201.38
2007,3,68,Columbus,Jake Hansen,C,0.0,0.0,0.0,88.6,-88.6
2007,3,69,Chicago,Maxime Tanguay,C,0.0,0.0,0.0,258.45,-258.45
2007,3,70,Calgary,John Negrin,D,3.0,1.0,5.29,54.61,-49.32
2007,3,71,Florida,Evgeny Dadonov,L,640.0,362.0,817.12,133.43,683.69
2007,3,72,Carolina,Drayson Bowman,L,179.0,33.0,254.57,162.17,92.4
2007,3,73,Montreal,Yannick Weber,D,499.0,94.0,509.57,28.36,481.21
2007,3,74,Toronto,Dale Mitchell,R,0.0,0.0,0.0,127.04,-127.04
2007,3,75,Tampa Bay,Luca Cunti,L,0.0,0.0,0.0,243.26,-243.26
2007,3,76,NY Islanders,Jason Gregoire,L,0.0,0.0,0.0,72.12,-72.12
2007,3,77,Tampa Bay,Alexander Killorn,L,1027.0,569.0,807.68,232.21,575.47
2007,3,78,Pittsburgh,Robert Bortuzzo,D,577.0,76.0,463.38,157.91,305.47
2007,3,79,New Jersey,Nick Palmieri,R,87.0,25.0,144.25,272.77,-128.52
2007,3,80,Pittsburgh,Casey Pierro-Zabotel,L,0.0,0.0,0.0,199.44,-199.44
2007,3,81,Nashville,Ryan Thang,R,1.0,0.0,1.0,69.77,-68.77
2007,3,82,Los Angeles,Bryan Cameron,R,0.0,0.0,0.0,233.08,-233.08
2007,3,84,Washington,Philip DeSimone,C,0.0,0.0,0.0,75.03,-75.03
2007,3,85,St. Louis,Brett Sonne,C,0.0,0.0,0.0,266.81,-266.81
2007,3,87,New Jersey,Corbin McPherson,D,0.0,0.0,0.0,26.31,-26.31
2007,3,88,Detroit,Joakim Andersson,C,205.0,36.0,287.44,39.3,248.14
2007,3,89,Buffalo,Corey Tropp,R,149.0,27.0,210.83,153.14,57.69
2007,3,90,Ottawa,Louie Caporusso,L,0.0,0.0,0.0,113.62,-113.62
2007,4,92,Anaheim,Justin Vaive,L,0.0,0.0,0.0,133.62,-133.62
2007,4,93,Anaheim,Steven Kampfer,D,231.0,39.0,320.31,76.45,243.86
2007,4,94,Columbus,Maksim Mayorov,L,22.0,3.0,28.87,52.98,-24.11
2007,4,95,Los Angeles,Alec Martinez,D,862.0,289.0,629.32,90.57,538.75
2007,4,96,St. Louis,Cade Fairchild,D,5.0,1.0,7.29,232.55,-225.26
2007,4,97,Edmonton,Linus Omark,L,79.0,32.0,152.28,97.69,54.59
2007,4,99,Toronto,Matt Frattin,R,135.0,35.0,215.15,168.86,46.29
2007,4,100,St. Louis,Travis Erstad,F,0.0,0.0,0.0,128.5,-128.5
2007,4,101,Florida,Matt Rust,C,0.0,0.0,0.0,146.94,-146.94
2007,4,102,Carolina,Justin McCrae,C,0.0,0.0,0.0,139.04,-139.04
2007,4,103,Arizona,Vladimir Ruzicka,C,0.0,0.0,0.0,55.35,-55.35
2007,4,104,Toronto,Ben Winnett,L,0.0,0.0,0.0,282.17,-282.17
2007,4,105,Colorado,Brad Malone,C,217.0,32.0,290.28,130.37,159.91
2007,4,106,NY Islanders,Maxime Gratchev,L,0.0,0.0,0.0,259.74,-259.74
2007,4,107,Tampa Bay,Mitch Fadden,C,0.0,0.0,0.0,71.46,-71.46
2007,4,108,Washington,Brett Bruneteau,C,0.0,0.0,0.0,145.03,-145.03
2007,4,109,Los Angeles,Dwight King,L,365.0,109.0,599.46,27.05,572.41
2007,4,110,Minnesota,Justin Falk,D,279.0,33.0,354.57,184.02,170.55
2007,4,111,Pittsburgh,Luca Caputi,L,35.0,9.0,55.61,161.8,-106.19
2007,4,112,Dallas,Colton Sceviour,C,535.0,156.0,593.71,196.35,397.36
2007,4,114,Nashville,Ben Ryan,L,0.0,0.0,0.0,154.84,-154.84
2007,4,115,Winnipeg,Niclas Lucenius,C,0.0,0.0,0.0,56.34,-56.34
2007,4,116,Calgary,Keith Aulie,D,167.0,14.0,199.06,73.59,125.47
2007,4,117,New Jersey,Matt Halischuk,R,280.0,75.0,451.75,210.48,241.27
2007,4,118,Pittsburgh,Alex Grant,D,7.0,2.0,11.58,98.4,-86.82
2007,4,119,Nashville,Mark Santorelli,L,0.0,0.0,0.0,84.34,-84.34
2007,4,120,Ottawa,Ben Blood,D,0.0,0.0,0.0,171.69,-171.69
2007,5,122,Philadelphia,Mario Kempe,L,70.0,13.0,99.77,98.36,1.41
2007,5,123,Arizona,Maxim Goncharov,D,0.0,0.0,0.0,98.64,-98.64
2007,5,125,Washington,Brett Leffler,R,0.0,0.0,0.0,98.64,-98.64
2007,5,126,Chicago,Joe Lavin,D,0.0,0.0,0.0,98.64,-98.64
2007,5,127,Edmonton,Milan Kytnar,C,1.0,0.0,1.0,98.64,-97.64
2007,5,128,Dallas,Austin Smith,R,0.0,0.0,0.0,98.64,-98.64
2007,5,129,Dallas,Jamie Benn,L,1247.0,991.0,1003.88,95.79,908.09
2007,5,130,Boston,Denis Reul,D,0.0,0.0,0.0,98.64,-98.64
2007,5,131,Florida,John Lee,D,0.0,0.0,0.0,98.64,-98.64
2007,5,132,Carolina,Chris Terry,L,152.0,38.0,239.02,97.96,141.06
2007,5,133,Montreal,Joe Stejskal,D,0.0,0.0,0.0,98.64,-98.64
2007,5,134,Toronto,Juraj Mikus,D,0.0,0.0,0.0,98.64,-98.64
2007,5,135,Colorado,Paul Carey,C,100.0,16.0,136.64,98.25,38.39
2007,5,136,Dallas,Ondrej Roman,L,0.0,0.0,0.0,98.64,-98.64
2007,5,137,Los Angeles,"Joshua ""Podge"" Turnbull",C,0.0,0.0,0.0,98.64,-98.64
2007,5,138,NY Rangers,Max Campbell,C,0.0,0.0,0.0,98.64,-98.64
2007,5,140,Minnesota,Cody Almond,C,25.0,2.0,29.58,98.56,-68.98
2007,5,141,Pittsburgh,Jake Muzzin,D,683.0,294.0,706.92,96.63,610.29
2007,5,142,Montreal,Andrew Conboy,L,0.0,0.0,0.0,98.64,-98.64
2007,5,143,Calgary,Mickey Renaud,C,0.0,0.0,0.0,98.64,-98.64
2007,5,144,Nashville,Andreas Thuresson,L,25.0,3.0,31.87,98.55,-66.68
2007,5,145,Vancouver,Charles-Antoine Messier,C,0.0,0.0,0.0,98.64,-98.64
2007,5,146,Vancouver,Ilya Kablukov,W,0.0,0.0,0.0,98.64,-98.64
2007,5,147,Buffalo,Jean-Simon Allard,C,0.0,0.0,0.0,98.64,-98.64
2007,5,148,Detroit,Randy Cameron,C,0.0,0.0,0.0,98.64,-98.64
2007,5,149,Dallas,Michael Neal,L,0.0,0.0,0.0,98.64,-98.64
2007,5,150,Tampa Bay,Matt Marshall,F,0.0,0.0,0.0,98.64,-98.64
2007,5,151,Anaheim,Brett Morrison,C,0.0,0.0,0.0,98.64,-98.64
2007,6,152,Philadelphia,Jon Kalinski,L,22.0,5.0,33.45,83.35,-49.9
2007,6,155,Colorado,Jens Hellgren,D,0.0,0.0,0.0,83.45,-83.45
2007,6,156,Chicago,Richard Greenop,R,0.0,0.0,0.0,83.45,-83.45
2007,6,157,Edmonton,William Quist,L,0.0,0.0,0.0,83.45,-83.45
2007,6,159,Boston,Alain Goulet,D,0.0,0.0,0.0,83.45,-83.45
2007,6,160,St. Louis,Anthony Peluso,R,148.0,14.0,180.06,82.92,97.14
2007,6,161,Philadelphia,Patrick Maroon,L,848.0,323.0,666.52,81.5,585.02
2007,6,162,Carolina,Brett Bellemore,D,121.0,20.0,166.8,82.96,83.84
2007,6,163,Montreal,Nichlas Torp,D,0.0,0.0,0.0,83.45,-83.45
2007,6,164,Toronto,Chris DiDomenico,L,27.0,10.0,49.9,83.31,-33.41
2007,6,165,San Jose,Patrik Zackrisson,W,0.0,0.0,0.0,83.45,-83.45
2007,6,166,NY Islanders,Blake Kessel,D,0.0,0.0,0.0,83.45,-83.45
2007,6,167,Tampa Bay,Johan Harju,L,10.0,3.0,16.87,83.4,-66.53
2007,6,168,NY Rangers,Carl Hagelin,L,713.0,296.0,694.44,81.42,613.02
2007,6,169,Boston,Radim Ostrcil,D,0.0,0.0,0.0,83.45,-83.45
2007,6,170,Minnesota,Harri Ilvonen,D,0.0,0.0,0.0,83.45,-83.45
2007,6,171,Pittsburgh,Dustin Jeffrey,C,131.0,33.0,206.57,82.85,123.72
2007,6,172,Dallas,Luke Gazdic,L,147.0,8.0,165.32,82.97,82.35
2007,6,173,San Jose,Nick Bonino,C,868.0,358.0,692.24,81.42,610.82
2007,6,174,Nashville,Robert Dietrich,D,0.0,0.0,0.0,83.45,-83.45
2007,6,175,Winnipeg,John Albert,C,9.0,1.0,11.29,83.42,-72.13
2007,6,176,Vancouver,Taylor Matson,C,0.0,0.0,0.0,83.45,-83.45
2007,6,177,New Jersey,Vili Sopanen,W,0.0,0.0,0.0,83.45,-83.45
2007,6,178,Detroit,Zack Torquato,C,0.0,0.0,0.0,83.45,-83.45
2007,6,179,Buffalo,Paul Byron,L,521.0,208.0,681.47,81.45,600.02
2007,6,180,Washington,Justin Taylor,C,0.0,0.0,0.0,83.45,-83.45
2007,6,181,Florida,Corey Syvret,D,0.0,0.0,0.0,83.45,-83.45
2007,7,184,Los Angeles,Josh Kidd,D,0.0,0.0,0.0,60.62,-60.62
2007,7,185,Washington,Nick Larson,F,0.0,0.0,0.0,60.62,-60.62
2007,7,186,Calgary,C.J. Severyn,L,0.0,0.0,0.0,60.62,-60.62
2007,7,188,Los Angeles,Matt Fillier,L,0.0,0.0,0.0,60.62,-60.62
2007,7,189,Boston,Jordan Knackstedt,R,0.0,0.0,0.0,60.62,-60.62
2007,7,190,St. Louis,Trevor Nill,C,0.0,0.0,0.0,60.62,-60.62
2007,7,191,Florida,Ryan Watson,L,0.0,0.0,0.0,60.62,-60.62
2007,7,192,Montreal,Scott Kishel,D,0.0,0.0,0.0,60.62,-60.62
2007,7,193,NY Rangers,David Skokan,R,0.0,0.0,0.0,60.62,-60.62
2007,7,194,Toronto,Carl Gunnarsson,D,629.0,138.0,534.86,59.11,475.75
2007,7,195,Colorado,Johan Alcen,W,0.0,0.0,0.0,60.62,-60.62
2007,7,196,NY Islanders,Simon Lacroix,D,0.0,0.0,0.0,60.62,-60.62
2007,7,197,Tampa Bay,Michael Ward,D,0.0,0.0,0.0,60.62,-60.62
2007,7,198,NY Rangers,Danny Hobbs,F,0.0,0.0,0.0,60.62,-60.62
2007,7,199,Washington,Andrew Glass,L,0.0,0.0,0.0,60.62,-60.62
2007,7,200,Minnesota,Carson McMillan,R,16.0,5.0,27.45,60.54,-33.09
2007,7,201,San Jose,Justin Braun,D,842.0,199.0,548.68,59.07,489.61
2007,7,203,San Jose,Frazer McLaren,L,102.0,11.0,127.19,60.26,66.93
2007,7,205,Winnipeg,Paul Postma,D,205.0,35.0,285.15,59.81,225.34
2007,7,206,Vancouver,Dan Gendur,C,0.0,0.0,0.0,60.62,-60.62
2007,7,207,New Jersey,Ryan Molle,D,0.0,0.0,0.0,60.62,-60.62
2007,7,208,Detroit,Bryan Rufenach,D,0.0,0.0,0.0,60.62,-60.62
2007,7,209,Buffalo,Drew Mackenzie,D,0.0,0.0,0.0,60.62,-60.62
2007,7,210,Tampa Bay,Justin Courtnall,L,0.0,0.0,0.0,60.62,-60.62
2007,7,211,Columbus,Trent Vogelhuber,R,0.0,0.0,0.0,60.62,-60.62
2008,1,1,Tampa Bay,Steven Stamkos,C,1240.0,1250.0,1177.81,1080.43,97.38
2008,1,2,Los Angeles,Drew Doughty,D,1273.0,708.0,809.41,898.71,-89.3
2008,1,3,Winnipeg,Zach Bogosian,D,970.0,249.0,565.27,887.58,-322.31
2008,1,4,St. Louis,Alex Pietrangelo,D,1087.0,637.0,833.74,785.97,47.77
2008,1,5,Toronto,Luke Schenn,D,1120.0,212.0,510.31,700.84,-190.53
2008,1,6,Columbus,Nikita Filatov,L,53.0,14.0,85.06,769.28,-684.22
2008,1,7,Nashville,Colin Wilson,C,632.0,286.0,724.92,746.83,-21.91
2008,1,8,Arizona,Mikkel Boedker,L,709.0,327.0,732.0,583.93,148.07
2008,1,9,NY Islanders,Joshua Bailey,R,1057.0,580.0,803.34,740.44,62.89
2008,1,10,Vancouver,Cody Hodgson,C,328.0,142.0,653.18,561.97,91.21
2008,1,11,Chicago,Kyle Beach,L,0.0,0.0,0.0,628.83,-628.83
2008,1,12,Buffalo,Tyler Myers,D,1134.0,405.0,647.16,616.61,30.55
2008,1,13,Los Angeles,Colten Teubert,D,24.0,1.0,26.29,539.55,-513.26
2008,1,14,Carolina,Zach Boychuk,C,127.0,30.0,195.7,562.25,-366.55
2008,1,15,Ottawa,Erik Karlsson,D,1156.0,934.0,1014.68,488.88,525.8
2008,1,16,Boston,Joe Colborne,C,295.0,114.0,556.06,569.22,-13.16
2008,1,17,Anaheim,Jake Gardiner,D,645.0,277.0,706.11,530.21,175.9
2008,1,19,Philadelphia,Luca Sbisa,D,549.0,113.0,523.8,438.7,85.1
2008,1,20,NY Rangers,Michael Del Zotto,D,736.0,262.0,646.21,501.83,144.38
2008,1,21,Washington,Anton Gustafsson,C,0.0,0.0,0.0,507.81,-507.81
2008,1,22,Edmonton,Jordan Eberle,R,1133.0,780.0,917.24,422.13,495.11
2008,1,23,Minnesota,Tyler Cuma,D,1.0,0.0,1.0,399.78,-398.78
2008,1,24,New Jersey,Mattias Tedenby,R,120.0,30.0,188.7,528.45,-339.75
2008,1,25,Calgary,Greg Nemisz,C,15.0,1.0,17.29,420.52,-403.23
2008,1,26,Buffalo,Tyler Ennis,R,700.0,346.0,758.96,599.65,159.31
2008,1,27,Washington,John Carlson,D,1154.0,780.0,907.03,302.66,604.37
2008,1,28,Arizona,Viktor Tikhonov,L,111.0,22.0,161.38,323.21,-161.83
2008,1,29,Winnipeg,Daultan Leveille,C,0.0,0.0,0.0,349.21,-349.21
2008,2,32,Los Angeles,Vyacheslav Voynov,D,190.0,81.0,375.49,131.88,243.61
2008,2,33,St. Louis,Phil McRae,C,15.0,3.0,21.87,336.58,-314.71
2008,2,35,Anaheim,Nicolas Deschamps,C,3.0,0.0,3.0,359.16,-356.16
2008,2,36,NY Islanders,Corey Trivino,C,0.0,0.0,0.0,230.38,-230.38
2008,2,37,Columbus,Cody Goloubef,D,160.0,25.0,217.25,226.45,-9.2
2008,2,38,Nashville,Roman Josi,D,1026.0,775.0,971.8,248.59,723.21
2008,2,39,Anaheim,Eric O'Dell,C,41.0,8.0,59.32,395.0,-335.68
2008,2,40,NY Islanders,Aaron Ness,D,72.0,7.0,88.03,92.69,-4.66
2008,2,41,Vancouver,Yann Sauve,D,8.0,0.0,8.0,210.73,-202.73
2008,2,42,Ottawa,Patrick Wiercioch,D,268.0,74.0,437.46,286.22,151.24
2008,2,43,Anaheim,Justin Schultz,D,745.0,324.0,710.55,270.22,440.33
2008,2,44,Buffalo,Luke Adam,C,90.0,26.0,149.54,296.85,-147.31
2008,2,45,Carolina,Zac Dalpe,C,168.0,32.0,241.28,303.44,-62.16
2008,2,46,Florida,Colby Robak,D,47.0,4.0,56.16,195.03,-138.87
2008,2,47,Boston,Maxime Sauve,C,1.0,0.0,1.0,347.09,-346.09
