draft_year,round,pick_number,drafted_by,player_name,position,games_played,points,performance_score,hindsight_rank,plus_minus,team_color
2017,1,3,Dallas,Miro Heiskanen,D,538.0,339.0,1314.31,8,-5,#006847
2017,1,4,Colorado,Cale Makar,D,459.0,494.0,1590.26,3,1,#6F263D
2017,1,5,Vancouver,Elias Pettersson,C,528.0,495.0,1661.55,2,3,#00205B
2017,1,6,Vegas,Cody Glass,C,305.0,114.0,566.06,29,-23,#B4975A
2017,1,7,NY Rangers,Lias Andersson,C,110.0,17.0,148.93,57,-50,#0038A8
2017,1,8,Buffalo,Casey Mittelstadt,C,493.0,269.0,1109.01,10,-2,#003087
2017,1,9,Detroit,Michael Rasmussen,C,451.0,154.0,803.66,15,-6,#CE1126
2017,1,10,Florida,Owen Tippett,R,412.0,225.0,927.25,11,-1,#C9082A
2017,1,11,Los Angeles,Gabriel Vilardi,C,334.0,229.0,858.41,13,-2,#111111
2017,1,12,Carolina,Martin Necas,C,502.0,405.0,1429.45,7,5,#CC0000
2017,1,13,Vegas,Nick Suzuki,C,519.0,450.0,1549.5,4,9,#B4975A
2017,1,14,Tampa Bay,Cal Foote,D,145.0,20.0,190.8,54,-40,#002868
2017,1,15,Vegas,Erik Brannstrom,D,294.0,77.0,470.33,33,-18,#B4975A
2017,1,16,Calgary,Juuso Valimaki,D,271.0,72.0,435.88,36,-20,#D2001C
2017,1,17,Toronto,Timothy Liljegren,D,309.0,93.0,521.97,31,-14,#003E7E
2017,1,18,Boston,Urho Vaakanainen,D,217.0,45.0,320.05,44,-26,#FFB81C
2017,1,19,San Jose,Josh Norris,C,267.0,181.0,681.49,22,-3,#006D75
2017,1,20,St. Louis,Robert Thomas,C,514.0,439.0,1519.31,6,14,#002F87
2017,1,21,NY Rangers,Filip Chytil,C,405.0,173.0,801.17,16,5,#0038A8
2017,1,22,Edmonton,Kailer Yamamoto,R,359.0,154.0,711.66,20,2,#041E42
2017,1,23,Arizona,Pierre-Olivier Joseph,D,218.0,45.0,321.05,43,-20,#8C2633
2017,1,24,Winnipeg,Kristian Vesalainen,L,70.0,5.0,81.45,64,-40,#004C97
2017,1,25,Montreal,Ryan Poehling,C,341.0,123.0,622.67,25,0,#AF1E2D
2017,1,27,Philadelphia,Morgan Frost,C,375.0,179.0,784.91,17,10,#F74902
2017,1,28,Ottawa,Shane Bowers,C,13.0,0.0,13.0,79,-51,#C8102E
2017,1,29,Chicago,Henri Jokiharju,D,442.0,106.0,684.74,21,8,#CF0A2C
2017,1,30,Nashville,Eeli Tolvanen,R,408.0,186.0,833.94,14,16,#FFB81C
2017,1,31,St. Louis,Klim Kostin,C,190.0,53.0,311.37,45,-14,#002F87
2017,2,32,Colorado,Conor Timmins,D,192.0,52.0,311.08,46,-14,#6F263D
2017,2,33,Vancouver,Kole Lind,R,31.0,8.0,49.32,72,-39,#00205B
2017,2,34,Vegas,Nicolas Hague,D,415.0,96.0,634.84,23,11,#B4975A
2017,2,35,Philadelphia,Isaac Ratcliffe,L,10.0,4.0,19.16,77,-42,#F74902
2017,2,36,New Jersey,Jesper Boqvist,C,370.0,101.0,601.29,28,8,#CE1126
2017,2,37,Buffalo,Marcus Davidsson,C,0.0,0.0,0.0,93,-56,#003087
2017,2,38,Detroit,Gustav Lindstrom,D,174.0,35.0,254.15,49,-11,#CE1126
2017,2,39,Dallas,Jason Robertson,L,439.0,472.0,1519.88,5,34,#006847
2017,2,40,Florida,Aleksi Heponiemi,C,25.0,6.0,38.74,76,-36,#C9082A
2017,2,41,Los Angeles,Jaret Anderson-Dolan,C,134.0,29.0,200.41,52,-11,#111111
2017,2,42,Carolina,Eetu Luostarinen,C,431.0,153.0,781.37,18,24,#CC0000
2017,2,43,Winnipeg,Dylan Samberg,D,264.0,64.0,410.56,38,5,#004C97
2017,2,44,Arizona,Filip Westerlund,D,0.0,0.0,0.0,93,-49,#8C2633
2017,2,45,Columbus,Alexandre Texier,L,272.0,110.0,523.9,30,15,#002654
2017,2,46,NY Islanders,Robin Salo,D,32.0,9.0,52.61,71,-25,#F47D30
2017,2,47,Ottawa,Alex Formenton,L,109.0,39.0,198.31,53,-6,#C8102E
2017,2,48,Tampa Bay,Alexander Volkov,R,46.0,14.0,78.06,65,-17,#002868
2017,2,49,San Jose,Mario Ferraro,D,471.0,106.0,713.74,19,30,#006D75
2017,2,50,Anaheim,Maxime Comtois,L,211.0,87.0,410.23,39,11,#F47A38
2017,2,51,Pittsburgh,Zachary Lauzon,D,0.0,0.0,0.0,93,-42,#FCB514
2017,2,52,Carolina,Luke Martin,D,0.0,0.0,0.0,93,-41,#CC0000
2017,2,53,Boston,Jack Studnicka,C,125.0,16.0,161.64,55,-2,#FFB81C
2017,2,55,Vancouver,Jonah Gadjovich,L,170.0,21.0,218.09,50,5,#00205B
2017,2,56,Montreal,Josh Brook,D,0.0,0.0,0.0,93,-37,#AF1E2D
2017,2,57,Chicago,Ian Mitchell,D,110.0,19.0,153.51,56,1,#CF0A2C
2017,2,58,Montreal,Joni Ikonen,C,0.0,0.0,0.0,93,-35,#AF1E2D
2017,2,59,Toronto,Eemeli Rasanen,D,0.0,0.0,0.0,93,-34,#003E7E
2017,2,60,Anaheim,Antoine Morand,C,0.0,0.0,0.0,93,-33,#F47A38
2017,2,61,Nashville,Grant Mismash,L,0.0,0.0,0.0,93,-32,#FFB81C
2017,2,62,Vegas,Jake Leschyshyn,C,77.0,6.0,90.74,62,0,#B4975A
2017,3,63,New Jersey,Fabian Zetterlund,L,311.0,140.0,631.6,24,39,#CE1126
2017,3,65,Vegas,Jonas Rondbjerg,R,80.0,11.0,105.19,61,4,#B4975A
2017,3,66,Florida,Max Gildon,D,0.0,0.0,0.0,93,-27,#C9082A
2017,3,67,Carolina,Morgan Geekie,C,397.0,216.0,891.64,12,55,#CC0000
2017,3,68,Montreal,Scott Walford,D,0.0,0.0,0.0,93,-25,#AF1E2D
2017,3,69,Arizona,MacKenzie Entwistle,R,193.0,35.0,273.15,48,21,#8C2633
2017,3,70,Chicago,Andrei Altybarmakyan,R,0.0,0.0,0.0,93,-23,#CF0A2C
2017,3,71,Detroit,Kasper Kotkansalo,D,0.0,0.0,0.0,93,-22,#CE1126
2017,3,73,Carolina,Stelio Mattheos,R,0.0,0.0,0.0,93,-20,#CC0000
2017,3,74,Winnipeg,Johnathan Kovacevic,D,241.0,49.0,353.21,42,32,#004C97
2017,3,75,Arizona,Nate Schnarr,C,0.0,0.0,0.0,93,-18,#8C2633
2017,3,76,Tampa Bay,Alexei Lipanov,C,0.0,0.0,0.0,93,-17,#002868
2017,3,77,NY Islanders,Ben Mirageas,D,0.0,0.0,0.0,93,-16,#F47D30
2017,3,79,Detroit,Lane Zablocki,R,0.0,0.0,0.0,93,-14,#CE1126
2017,3,81,New Jersey,Reilly Walsh,D,1.0,1.0,3.29,85,-4,#CE1126
2017,3,82,Arizona,Cameron Crotty,D,2.0,0.0,2.0,87,-5,#8C2633
2017,3,83,Detroit,Zachary Gallant,C,0.0,0.0,0.0,93,-10,#CE1126
2017,3,84,Edmonton,Dmitri Samorukov,D,3.0,0.0,3.0,86,-2,#041E42
2017,3,85,Minnesota,Ivan Lodnia,R,0.0,0.0,0.0,93,-8,#154734
2017,3,87,Montreal,Cale Fleury,D,96.0,6.0,109.74,60,27,#AF1E2D
2017,3,89,Buffalo,Oskari Laaksonen,D,0.0,0.0,0.0,93,-4,#003087
2017,3,90,Chicago,Evan Barratt,C,0.0,0.0,0.0,93,-3,#CF0A2C
2017,3,91,Anaheim,Jack Badini,F,0.0,0.0,0.0,93,-2,#F47A38
2017,3,92,Nashville,David Farrance,D,2.0,0.0,2.0,87,5,#FFB81C
2017,3,93,Pittsburgh,Clayton Phillips,D,0.0,0.0,0.0,93,0,#FCB514
2017,4,94,Colorado,Nick Henry,R,0.0,0.0,0.0,93,1,#6F263D
2017,4,95,Vancouver,Jack Rathbone,D,28.0,5.0,39.45,75,20,#00205B
2017,4,97,Minnesota,Mason Shaw,C,82.0,20.0,127.8,59,38,#154734
2017,4,98,New Jersey,Nikita Popugaev,L,0.0,0.0,0.0,93,5,#CE1126
2017,4,99,Buffalo,Jacob Bryson,D,292.0,49.0,404.21,40,59,#003087
2017,4,100,Detroit,Malte Setkov,D,0.0,0.0,0.0,93,7,#CE1126
2017,4,101,Dallas,Liam Hawel,C,0.0,0.0,0.0,93,8,#006847
2017,4,102,San Jose,Scott Reedy,C,35.0,9.0,55.61,69,33,#006D75
2017,4,103,Los Angeles,Michael Anderson,D,407.0,94.0,622.26,26,77,#111111
2017,4,105,Winnipeg,Santeri Virtanen,C,0.0,0.0,0.0,93,12,#004C97
2017,4,106,Philadelphia,Matthew Strome,L,0.0,0.0,0.0,93,13,#F74902
2017,4,107,Philadelphia,Maksim Sushko,R,2.0,0.0,2.0,87,20,#F74902
2017,4,108,Arizona,Noel Hoefenmayer,D,0.0,0.0,0.0,93,15,#8C2633
2017,4,109,Calgary,Adam Ruzicka,C,117.0,40.0,208.6,51,58,#D2001C
2017,4,112,Chicago,Tim Soderlund,L,0.0,0.0,0.0,93,19,#CF0A2C
2017,4,113,St. Louis,Alexei Toropchenko,R,308.0,68.0,463.72,34,79,#002F87
2017,4,115,Edmonton,Ostap Safin,R,0.0,0.0,0.0,93,22,#041E42
2017,4,116,Minnesota,Bryce Misley,C,0.0,0.0,0.0,93,23,#154734
2017,4,117,Columbus,Emil Bemstrom,C,242.0,75.0,413.75,37,80,#002654
2017,4,118,Los Angeles,Markus Phillips,D,0.0,0.0,0.0,93,25,#111111
2017,4,119,Chicago,Roope Laavainen,D,0.0,0.0,0.0,93,26,#CF0A2C
2017,4,120,Washington,Tobias Geisser,D,0.0,0.0,0.0,93,27,#CF0A2C
2017,4,121,Ottawa,Drake Batherson,R,452.0,350.0,1253.5,9,112,#C8102E
2017,4,122,Anaheim,Kyle Olson,R,0.0,0.0,0.0,93,29,#F47A38
2017,4,123,NY Rangers,Brandon Crawley,D,0.0,0.0,0.0,93,30,#0038A8
2017,4,124,Toronto,Vladislav Kara,L,0.0,0.0,0.0,93,31,#003E7E
2017,5,125,Colorado,Igor Shvyrev,C,0.0,0.0,0.0,93,32,#6F263D
2017,5,126,Arizona,Michael Karow,D,0.0,0.0,0.0,93,33,#8C2633
2017,5,127,Vegas,Lucas Elvenes,C,0.0,0.0,0.0,93,34,#B4975A
2017,5,128,Arizona,Tyler Steenbergen,C,0.0,0.0,0.0,93,35,#8C2633
2017,5,130,St. Louis,David Noel,D,0.0,0.0,0.0,93,37,#002F87
2017,5,131,Detroit,Cole Fraser,D,0.0,0.0,0.0,93,38,#CE1126
2017,5,132,Dallas,Jacob Peterson,C,83.0,25.0,140.25,58,74,#006847
2017,5,133,Florida,Tyler Inamoto,D,0.0,0.0,0.0,93,40,#C9082A
2017,5,134,Los Angeles,Cole Hults,D,0.0,0.0,0.0,93,41,#111111
2017,5,135,Vancouver,Kristoffer Gunnarsson,D,0.0,0.0,0.0,93,42,#00205B
2017,5,136,Winnipeg,Leon Gawanke,D,0.0,0.0,0.0,93,43,#004C97
2017,5,137,Philadelphia,Noah Cates,L,300.0,136.0,611.44,27,110,#F74902
2017,5,138,Los Angeles,Drake Rymsha,C,1.0,0.0,1.0,90,48,#111111
2017,5,139,NY Islanders,Sebastian Aho,D,190.0,50.0,304.5,47,92,#F47D30
2017,5,140,Calgary,Zach Fischer,R,0.0,0.0,0.0,93,47,#D2001C
2017,5,141,Toronto,Fedor Gordeev,D,0.0,0.0,0.0,93,48,#003E7E
2017,5,142,Vegas,Jack Dugan,L,0.0,0.0,0.0,93,49,#B4975A
2017,5,143,New Jersey,Marian Studenic,R,46.0,6.0,59.74,67,76,#CE1126
2017,5,144,Chicago,Parker Foo,L,0.0,0.0,0.0,93,51,#CF0A2C
2017,5,145,NY Rangers,Calle Sjalin,D,0.0,0.0,0.0,93,52,#0038A8
2017,5,146,Edmonton,Kirill Maksimov,R,0.0,0.0,0.0,93,53,#041E42
2017,5,147,Minnesota,Jacob Golden,D,0.0,0.0,0.0,93,54,#154734
2017,5,148,Columbus,Kale Howarth,L,0.0,0.0,0.0,93,55,#002654
2017,5,149,Montreal,Jarret Tyszka,D,0.0,0.0,0.0,93,56,#AF1E2D
2017,5,150,Chicago,Jakub Galvas,D,6.0,0.0,6.0,82,68,#CF0A2C
2017,5,151,Washington,Sebastian Walfridsson,D,0.0,0.0,0.0,93,58,#CF0A2C
2017,5,152,Pittsburgh,Jan Drozg,R,0.0,0.0,0.0,93,59,#FCB514
2017,5,155,Pittsburgh,Linus Olund,C,0.0,0.0,0.0,93,62,#FCB514
2017,6,156,Colorado,Denis Smirnov,R,0.0,0.0,0.0,93,63,#6F263D
2017,6,157,NY Rangers,Dominik Lakatos,R,0.0,0.0,0.0,93,64,#0038A8
2017,6,158,Vegas,Nick Campoli,C,0.0,0.0,0.0,93,65,#B4975A
2017,6,159,San Jose,Jake McGrew,L,0.0,0.0,0.0,93,66,#006D75
2017,6,160,New Jersey,Aarne Talvitie,C,0.0,0.0,0.0,93,67,#CE1126
2017,6,162,Detroit,Jack Adams,C,0.0,0.0,0.0,93,69,#CE1126
2017,6,163,Dallas,Brett Davis,R,0.0,0.0,0.0,93,70,#006847
2017,6,164,Detroit,Reilly Webb,D,0.0,0.0,0.0,93,71,#CE1126
2017,6,165,NY Islanders,Arnaud Durandeau,L,4.0,0.0,4.0,84,81,#F47D30
2017,6,166,Carolina,Brendan De Jong,D,0.0,0.0,0.0,93,73,#CC0000
2017,6,168,Philadelphia,Olle Lycksell,R,52.0,13.0,81.77,63,105,#F74902
2017,6,169,Tampa Bay,Nick Perbix,D,282.0,73.0,449.17,35,134,#002868
2017,6,170,Columbus,Jonathan Davidsson,R,6.0,1.0,8.29,80,90,#002654
2017,6,171,Calgary,D'Artagnan Joly,C,0.0,0.0,0.0,93,78,#D2001C
2017,6,172,Toronto,Ryan McGregor,C,0.0,0.0,0.0,93,79,#003E7E
2017,6,173,Boston,Cedric Pare,C,0.0,0.0,0.0,93,80,#FFB81C
2017,6,174,NY Rangers,Morgan Barron,C,311.0,80.0,494.2,32,142,#0038A8
2017,6,175,St. Louis,Trenton Bourque,D,0.0,0.0,0.0,93,82,#002F87
2017,6,176,Nashville,Pavel Koltygin,L,0.0,0.0,0.0,93,83,#FFB81C
2017,6,177,Edmonton,Skyler Brind'Amour,C,2.0,1.0,4.29,83,94,#041E42
2017,6,178,Minnesota,Andrei Svetlakov,C,0.0,0.0,0.0,93,85,#154734
2017,6,179,Columbus,Carson Meyer,R,41.0,6.0,54.74,70,109,#002654
2017,6,180,Tampa Bay,Cole Guttman,C,41.0,14.0,73.06,66,114,#002868
2017,6,181,Vancouver,Petrus Palmu,R,0.0,0.0,0.0,93,88,#00205B
2017,6,182,Washington,Benton Maass,D,0.0,0.0,0.0,93,89,#CF0A2C
2017,6,184,Florida,Sebastian Repo,R,0.0,0.0,0.0,93,91,#C9082A
2017,6,185,San Jose,Sasha Chmelevski,C,24.0,10.0,46.9,73,112,#006D75
2017,6,186,Pittsburgh,Antti Palojarvi,D,0.0,0.0,0.0,93,93,#FCB514
2017,7,187,Colorado,Nick Leivermann,D,0.0,0.0,0.0,93,94,#6F263D
2017,7,188,Vancouver,Matt Brassard,D,0.0,0.0,0.0,93,95,#00205B
2017,7,189,Vegas,Ben Jones,C,54.0,2.0,58.58,68,121,#B4975A
2017,7,190,Arizona,Erik Walli Walterholm,R,0.0,0.0,0.0,93,97,#8C2633
2017,7,191,New Jersey,Jocktan Chainey,D,0.0,0.0,0.0,93,98,#CE1126
2017,7,192,Buffalo,Linus Weissbach,L,0.0,0.0,0.0,93,99,#003087
2017,7,193,Detroit,Brady Gilmour,C,0.0,0.0,0.0,93,100,#CE1126
2017,7,195,Boston,Victor Berglund,D,0.0,0.0,0.0,93,102,#FFB81C
2017,7,196,Philadelphia,Wyatt Kalynuk,D,26.0,9.0,46.61,74,122,#F74902
2017,7,197,Carolina,Ville Rasanen,D,0.0,0.0,0.0,93,104,#CC0000
2017,7,198,Winnipeg,Skyler McKenzie,L,0.0,0.0,0.0,93,105,#004C97
2017,7,200,Tampa Bay,Samuel Walker,C,13.0,2.0,17.58,78,122,#002868
2017,7,201,NY Islanders,Logan Cockerill,R,0.0,0.0,0.0,93,108,#F47D30
2017,7,202,Calgary,Filip Sveningsson,L,0.0,0.0,0.0,93,109,#D2001C
2017,7,203,Toronto,Ryan O'Connell,D,0.0,0.0,0.0,93,110,#003E7E
2017,7,204,Boston,Daniel Bukac,D,0.0,0.0,0.0,93,111,#FFB81C
2017,7,205,New Jersey,Yegor Zaitsev,D,0.0,0.0,0.0,93,112,#CE1126
2017,7,206,St. Louis,Anton Andersson,D,0.0,0.0,0.0,93,113,#002F87
2017,7,207,NY Rangers,Patrik Virta,C,0.0,0.0,0.0,93,114,#0038A8
2017,7,208,Edmonton,Philip Kemp,D,1.0,0.0,1.0,90,118,#041E42
2017,7,209,Minnesota,Nick Swaney,R,1.0,0.0,1.0,90,119,#154734
2017,7,210,Columbus,Robbie Stucker,D,0.0,0.0,0.0,93,117,#002654
2017,7,211,Winnipeg,Croix Evingson,D,0.0,0.0,0.0,93,118,#004C97
2017,7,212,San Jose,Ivan Chekhovich,L,4.0,1.0,6.29,81,131,#006D75
2017,7,213,Washington,Kristian Marthinsen,L,0.0,0.0,0.0,93,120,#CF0A2C
2017,7,214,New Jersey,Matthew Hellickson,D,0.0,0.0,0.0,93,121,#CE1126
2017,7,215,Chicago,Josh Ess,D,0.0,0.0,0.0,93,122,#CF0A2C
2017,7,216,Nashville,Jacob Paquette,D,0.0,0.0,0.0,93,123,#FFB81C
2017,7,217,Pittsburgh,Will Reilly,D,0.0,0.0,0.0,93,124,#FCB514
