draft_year,round,pick_number,drafted_by,player_name,position,games_played,points,performance_score
2012,5,128,Minnesota Wild,Daniel Gunnarsson,D,0.0,0.0,0.0
2012,5,129,Carolina Hurricanes,Brendan Woods,C,7.0,0.0,7.0
2012,5,131,Boston Bruins,Seth Griffith,C,80.0,19.0,123.51
2012,5,132,Colorado Avalanche,Michael Clarke,C,0.0,0.0,0.0
2012,5,133,Buffalo Sabres,Logan Nelson,C,0.0,0.0,0.0
2012,5,134,Dallas Stars,Branden Troock,R,0.0,0.0,0.0
2012,5,135,New Jersey Devils,Graham Black,C,0.0,0.0,0.0
2012,5,136,Ottawa Senators,Robbie Baillargeon,F,0.0,0.0,0.0
2012,5,137,Washington Capitals,Connor Carrick,D,242.0,50.0,356.5
2012,5,138,San Jose Sharks,Danny O'Regan,C,30.0,6.0,43.74
2012,5,139,Chicago Blackhawks,Garret Ross,L,0.0,0.0,0.0
2012,5,140,Detroit Red Wings,Mike McKee,D,0.0,0.0,0.0
2012,5,141,Philadelphia Flyers,Reece Willcox,D,0.0,0.0,0.0
2012,5,142,New York Rangers,Thomas Spelling,R,0.0,0.0,0.0
2012,5,143,Pittsburgh Penguins,Clark Seymour,D,0.0,0.0,0.0
2012,5,145,Boston Bruins,Cody Payne,C,0.0,0.0,0.0
2012,5,147,Vancouver Canucks,Ben Hutton,D,573.0,139.0,553.76
2012,5,148,Arizona Coyotes,Niklas Tikkinen,D,0.0,0.0,0.0
2012,5,149,Chicago Blackhawks,Travis Brown,D,0.0,0.0,0.0
2012,5,150,New Jersey Devils,Alex Kerfoot,C,633.0,302.0,744.95
2012,5,151,Los Angeles Kings,Colin Miller,D,587.0,182.0,608.77
2012,6,152,Columbus Blue Jackets,Daniel Zaar,R,0.0,0.0,0.0
2012,6,153,Edmonton Oilers,John McCarron,F,0.0,0.0,0.0
2012,6,154,Montreal Canadiens,Erik Nystrom,L,0.0,0.0,0.0
2012,6,155,New York Islanders,Jesse Graham,D,0.0,0.0,0.0
2012,6,156,Toronto Maple Leafs,Connor Brown,R,670.0,297.0,717.38
2012,6,157,Toronto Maple Leafs,Ryan Rupert,C,0.0,0.0,0.0
2012,6,158,Minnesota Wild,Christoph Bertschy,C,9.0,1.0,11.29
2012,6,160,Winnipeg Jets,Ryan Olsen,C,0.0,0.0,0.0
2012,6,161,Tampa Bay Lightning,Jake Dotchin,D,103.0,23.0,155.67
2012,6,162,Colorado Avalanche,Joseph Blandisi,C,101.0,31.0,171.99
2012,6,164,Nashville Predators,Simon Fernholm,D,0.0,0.0,0.0
2012,6,165,Calgary Flames,Coda Gordon,L,0.0,0.0,0.0
2012,6,167,Washington Capitals,Riley Barber,R,16.0,0.0,16.0
2012,6,168,San Jose Sharks,Cliff Watson,D,0.0,0.0,0.0
2012,6,169,Chicago Blackhawks,Vinny Hinostroza,C,471.0,175.0,658.9
2012,6,170,Detroit Red Wings,James De Haas,D,0.0,0.0,0.0
2012,6,171,Los Angeles Kings,Tomas Hyka,R,27.0,7.0,43.03
2012,6,172,Nashville Predators,Max Gortz,R,0.0,0.0,0.0
2012,6,173,Pittsburgh Penguins,Anton Zlobin,L,0.0,0.0,0.0
2012,6,174,Florida Panthers,Francis Beauvillier,C,0.0,0.0,0.0
2012,6,175,Boston Bruins,Matt Benning,D,465.0,102.0,534.83
2012,6,176,St. Louis Blues,Petteri Lindbohm,D,49.0,4.0,58.16
2012,6,177,Vancouver Canucks,Wesley Myron,F,0.0,0.0,0.0
2012,6,178,Arizona Coyotes,Hunter Fejes,L,0.0,0.0,0.0
2012,6,180,New Jersey Devils,Artur Gavrus,C,0.0,0.0,0.0
2012,6,181,Los Angeles Kings,Paul Ladue,D,70.0,18.0,111.22
2012,7,182,Columbus Blue Jackets,Gianluca Curcuruto,D,0.0,0.0,0.0
2012,7,183,Dallas Stars,Dmitry Sinitsyn,D,0.0,0.0,0.0
2012,7,185,New York Islanders,Jake Bischoff,D,4.0,0.0,4.0
2012,7,186,Calgary Flames,Matt DeBlouw,F,0.0,0.0,0.0
2012,7,187,Anaheim Ducks,Kenton Helgesen,L,0.0,0.0,0.0
2012,7,188,Minnesota Wild,Louis Nanne,L,0.0,0.0,0.0
2012,7,189,Carolina Hurricanes,Brendan Collier,L,0.0,0.0,0.0
2012,7,192,Colorado Avalanche,Colin Smith,C,1.0,0.0,1.0
2012,7,193,Buffalo Sabres,Brady Austin,D,5.0,0.0,5.0
2012,7,194,Florida Panthers,Jonatan Nielsen,D,0.0,0.0,0.0
2012,7,195,Washington Capitals,Christian Djoos,D,155.0,38.0,242.02
2012,7,196,Ottawa Senators,Mikael Wikstrand,D,0.0,0.0,0.0
2012,7,197,Washington Capitals,Jaynen Rissling,D,0.0,0.0,0.0
2012,7,198,San Jose Sharks,Joakim Ryan,D,145.0,24.0,199.96
2012,7,200,Detroit Red Wings,Rasmus Bodin,D,0.0,0.0,0.0
2012,7,201,Philadelphia Flyers,Valeri Vasiliev,D,0.0,0.0,0.0
2012,7,202,Tampa Bay Lightning,Nikita Gusev,L,97.0,54.0,220.66
2012,7,204,Buffalo Sabres,Judd Peterson,R,0.0,0.0,0.0
2012,7,205,Boston Bruins,Colton Hargrove,L,0.0,0.0,0.0
2012,7,206,St. Louis Blues,Tyrel Seaman,C,0.0,0.0,0.0
2012,7,207,Vancouver Canucks,Matthew Beattie,R,0.0,0.0,0.0
2012,7,208,Arizona Coyotes,Justin Hache,D,0.0,0.0,0.0
2012,7,209,Toronto Maple Leafs,Viktor Loov,D,4.0,2.0,8.58
2012,7,210,Anaheim Ducks,Jaycob Megna,D,197.0,27.0,258.83
2012,7,211,Los Angeles Kings,Nick Ebert,D,0.0,0.0,0.0
2013,1,1,Colorado Avalanche,Nathan MacKinnon,C,944.0,1137.0,1337.92
2013,1,2,Florida Panthers,Aleksander Barkov,C,804.0,782.0,1148.93
2013,1,3,Tampa Bay Lightning,Jonathan Drouin,L,667.0,396.0,840.01
2013,1,4,Nashville Predators,Seth Jones,D,910.0,471.0,777.95
2013,1,5,Carolina Hurricanes,Elias Lindholm,C,964.0,651.0,906.54
2013,1,6,Calgary Flames,Sean Monahan,C,891.0,630.0,932.43
2013,1,7,Edmonton Oilers,Darnell Nurse,D,793.0,322.0,687.03
2013,1,8,Buffalo Sabres,Rasmus Ristolainen,D,815.0,315.0,671.09
2013,1,9,Vancouver Canucks,Bo Horvat,C,877.0,616.0,928.62
2013,1,10,Dallas Stars,Valeri Nichushkin,R,621.0,353.0,819.41
2013,1,11,Philadelphia Flyers,Samuel Morin,L,29.0,1.0,31.29
2013,1,12,Arizona Coyotes,Max Domi,C,810.0,485.0,844.14
2013,1,13,Winnipeg Jets,Josh Morrissey,D,733.0,425.0,828.68
2013,1,14,Columbus Blue Jackets,Alexander Wennberg,C,863.0,422.0,754.65
2013,1,15,New York Islanders,Ryan Pulock,D,633.0,240.0,665.1
2013,1,16,Buffalo Sabres,Nikita Zadorov,D,799.0,188.0,547.82
2013,1,17,Ottawa Senators,Curtis Lazar,C,613.0,130.0,528.89
2013,1,18,San Jose Sharks,Mirco Mueller,D,185.0,28.0,249.12
2013,1,19,Columbus Blue Jackets,Kerby Rychel,L,43.0,14.0,75.06
2013,1,20,Detroit Red Wings,Anthony Mantha,R,584.0,364.0,864.13
2013,1,21,Toronto Maple Leafs,Frederik Gauthier,C,178.0,31.0,248.99
2013,1,22,Calgary Flames,Emile Poirier,L,8.0,1.0,10.29
2013,1,23,Washington Capitals,Andre Burakovsky,L,767.0,419.0,801.35
2013,1,24,Vancouver Canucks,Hunter Shinkaruk,L,15.0,4.0,24.16
2013,1,25,Montreal Canadiens,Michael McCarron,C,375.0,77.0,523.4
2013,1,26,Anaheim Ducks,Shea Theodore,D,629.0,400.0,874.44
2013,1,27,Columbus Blue Jackets,Marko Dano,C,141.0,45.0,244.05
2013,1,28,Calgary Flames,Morgan Klimchuk,L,1.0,0.0,1.0
2013,1,29,Dallas Stars,Jason Dickinson,C,564.0,171.0,603.17
2013,1,30,Chicago Blackhawks,Ryan Hartman,R,721.0,343.0,743.83
2013,2,31,Florida Panthers,Ian McCoshen,D,60.0,7.0,76.03
2013,2,32,Colorado Avalanche,Chris Bigras,D,46.0,4.0,55.16
2013,2,33,Tampa Bay Lightning,Adam Erne,L,420.0,99.0,548.16
2013,2,34,Montreal Canadiens,Jacob De La Rose,C,242.0,38.0,329.02
2013,2,35,Buffalo Sabres,JT Compher,L,652.0,299.0,729.86
2013,2,37,Los Angeles Kings,Valentin Zykov,L,55.0,17.0,93.93
2013,2,38,Buffalo Sabres,Connor Hurley,C,0.0,0.0,0.0
2013,2,39,Arizona Coyotes,Laurent Dauphin,C,94.0,17.0,132.93
2013,2,40,Dallas Stars,Remi Elie,L,107.0,22.0,157.38
2013,2,41,Philadelphia Flyers,Robert Hagg,D,345.0,63.0,489.27
2013,2,42,New Jersey Devils,Steven Santini,D,135.0,24.0,189.96
2013,2,43,Winnipeg Jets,Nicolas Petan,C,170.0,35.0,250.15
2013,2,45,Anaheim Ducks,Nick Sorensen,R,5.0,1.0,7.29
2013,2,46,Minnesota Wild,Gustav Olofsson,D,63.0,11.0,88.19
2013,2,47,St. Louis Blues,Tommy Vannelli,D,0.0,0.0,0.0
2013,2,48,Detroit Red Wings,Zach Nastasiuk,R,0.0,0.0,0.0
2013,2,49,San Jose Sharks,Gabryel Boudreau,L,0.0,0.0,0.0
2013,2,50,Columbus Blue Jackets,Dillon Heatherington,D,23.0,2.0,27.58
2013,2,51,Chicago Blackhawks,Carl Dahlstrom,D,67.0,12.0,94.48
2013,2,52,Buffalo Sabres,Justin Bailey,R,141.0,23.0,193.67
2013,2,53,Washington Capitals,Madison Bowey,D,158.0,40.0,249.6
2013,2,55,Montreal Canadiens,Artturi Lehkonen,L,654.0,334.0,772.35
2013,2,56,Edmonton Oilers,Marco Roy,C,0.0,0.0,0.0
2013,2,57,St. Louis Blues,William Carrier,L,521.0,132.0,562.55
2013,2,58,Detroit Red Wings,Tyler Bertuzzi,L,562.0,363.0,882.57
2013,2,60,Boston Bruins,Linus Arnesson,D,0.0,0.0,0.0
2013,2,61,Washington Capitals,Zach Sanford,L,334.0,104.0,572.16
2013,3,62,Arizona Coyotes,Yan-Pavel Laplante,C,0.0,0.0,0.0
2013,3,64,Nashville Predators,Jonathan-Ismael Diaby,D,0.0,0.0,0.0
2013,3,65,New York Rangers,Adam Tambellini,L,0.0,0.0,0.0
2013,3,66,Carolina Hurricanes,Brett Pesce,D,736.0,222.0,601.9
2013,3,67,Calgary Flames,Keegan Kanzig,D,0.0,0.0,0.0
2013,3,68,Dallas Stars,Niklas Hansson,D,0.0,0.0,0.0
2013,3,69,Buffalo Sabres,Nick Baptiste,R,47.0,10.0,69.9
2013,3,71,Montreal Canadiens,Connor Crisp,C,0.0,0.0,0.0
2013,3,72,Philadelphia Flyers,Tyrell Goulbourne,L,11.0,0.0,11.0
2013,3,73,New Jersey Devils,Ryan Kujawinski,C,0.0,0.0,0.0
2013,3,74,Chicago Blackhawks,John Hayden,C,272.0,39.0,361.31
2013,3,75,New York Rangers,Pavel Buchnevich,L,667.0,502.0,969.57
2013,3,76,New York Islanders,Taylor Cammarata,C,0.0,0.0,0.0
2013,3,77,Pittsburgh Penguins,Jake Guentzel,C,676.0,655.0,1145.91
2013,3,79,Detroit Red Wings,Mattias Janmark-Nylen,C,680.0,221.0,620.95
2013,3,80,New York Rangers,Anthony Duclair,L,668.0,341.0,772.16
2013,3,81,Minnesota Wild,Kurtis Gabriel,R,51.0,5.0,62.45
2013,3,82,Toronto Maple Leafs,Carter Verhaeghe,C,485.0,355.0,952.72
2013,3,83,Edmonton Oilers,Bogdan Yakimov,C,1.0,0.0,1.0
2013,3,84,Winnipeg Jets,Jimmy Lodge,C,0.0,0.0,0.0
2013,3,85,Vancouver Canucks,Cole Cassels,C,0.0,0.0,0.0
2013,3,86,Montreal Canadiens,Sven Andrighetto,R,216.0,83.0,406.07
2013,3,87,Anaheim Ducks,Keaton Thompson,D,0.0,0.0,0.0
2013,3,88,Edmonton Oilers,Anton Slepyshev,L,102.0,23.0,154.67
2013,3,89,Columbus Blue Jackets,Oliver Bjorkstrand,R,698.0,414.0,839.54
2013,3,90,Boston Bruins,Peter Cehlarik,R,40.0,11.0,65.19
2013,3,91,Winnipeg Jets,JC Lipon,R,9.0,1.0,11.29
2013,4,93,Colorado Avalanche,Mason Geertsen,L,30.0,0.0,30.0
2013,4,94,Edmonton Oilers,Jackson Houck,R,0.0,0.0,0.0
2013,4,95,Nashville Predators,Felix Girard,C,0.0,0.0,0.0
2013,4,96,Edmonton Oilers,Kyle Platzer,C,0.0,0.0,0.0
2013,4,97,Florida Panthers,Michael Downing,D,0.0,0.0,0.0
2013,4,98,Florida Panthers,Matt Buckles,C,0.0,0.0,0.0
2013,4,100,New Jersey Devils,Miles Wood,L,562.0,196.0,640.32
2013,4,101,Dallas Stars,Nick Paul,L,531.0,212.0,681.48
2013,4,102,Ottawa Senators,Tobias Lindberg,R,6.0,2.0,10.58
2013,4,103,Los Angeles Kings,Justin Auger,R,2.0,0.0,2.0
2013,4,104,Winnipeg Jets,Andrew Copp,C,773.0,341.0,715.63
2013,4,105,Columbus Blue Jackets,Nick Moutrey,R,0.0,0.0,0.0
2013,4,107,Minnesota Wild,Dylan Labbe,D,0.0,0.0,0.0
2013,4,108,Ottawa Senators,Ben Harpur,D,198.0,21.0,246.09
2013,4,109,Detroit Red Wings,David Pope,L,0.0,0.0,0.0
2013,4,110,New York Rangers,Ryan Graves,D,453.0,119.0,570.16
2013,4,111,Chicago Blackhawks,Robin Norell,D,0.0,0.0,0.0
2013,4,112,St. Louis Blues,Zach Pochiro,C,0.0,0.0,0.0
2013,4,113,Edmonton Oilers,Aidan Muir,L,0.0,0.0,0.0
2013,4,114,Winnipeg Jets,Jan Kostalek,D,0.0,0.0,0.0
2013,4,115,Vancouver Canucks,Jordan Subban,D,0.0,0.0,0.0
2013,4,116,Montreal Canadiens,Martin Reway,L,0.0,0.0,0.0
2013,4,118,Los Angeles Kings,Hudson Fasching,R,175.0,40.0,266.6
2013,4,119,Pittsburgh Penguins,Ryan Segalla,D,0.0,0.0,0.0
2013,4,120,Boston Bruins,Ryan Fitzgerald,C,0.0,0.0,0.0
2013,4,121,Chicago Blackhawks,Tyler Motte,C,455.0,99.0,533.38
2013,5,122,Florida Panthers,Christopher Clapperton,L,0.0,0.0,0.0
2013,5,123,Colorado Avalanche,Will Butcher,D,275.0,114.0,536.06
2013,5,125,Nashville Predators,Saku Maenalanen,R,98.0,18.0,139.22
2013,5,126,Carolina Hurricanes,Brent Pedersen,L,0.0,0.0,0.0
2013,5,127,Winnipeg Jets,Tucker Poolman,D,163.0,23.0,215.67
2013,5,128,Edmonton Oilers,Evan Campbell,L,0.0,0.0,0.0
2013,5,130,Buffalo Sabres,Gustav Possler,R,0.0,0.0,0.0
2013,5,131,Dallas Stars,Cole Ully,L,0.0,0.0,0.0
2013,5,132,Philadelphia Flyers,Terrance Amorosa,D,0.0,0.0,0.0
2013,5,133,Arizona Coyotes,Connor Clifton,D,430.0,83.0,513.36
2013,5,134,Chicago Blackhawks,Luke Johnson,C,32.0,2.0,36.58
2013,5,135,Calgary Flames,Eric Roy,D,0.0,0.0,0.0
2013,5,136,New York Islanders,Viktor Crus-Rydberg,C,0.0,0.0,0.0
2013,5,137,Minnesota Wild,Carson Soucy,D,437.0,99.0,540.69
2013,5,138,Ottawa Senators,Vincent Dunn,C,0.0,0.0,0.0
2013,5,139,Detroit Red Wings,Mitch Wheaton,D,0.0,0.0,0.0
2013,5,140,Nashville Predators,Teemu Kivihalme,D,0.0,0.0,0.0
2013,5,141,San Jose Sharks,Michael Brodzinski,D,0.0,0.0,0.0
2013,5,142,Toronto Maple Leafs,Fabrice Herzog,R,0.0,0.0,0.0
2013,5,143,Buffalo Sabres,Anthony Florentino,D,0.0,0.0,0.0
2013,5,144,Washington Capitals,Blake Heinrich,D,0.0,0.0,0.0
2013,5,145,Vancouver Canucks,Anton Cederholm,D,0.0,0.0,0.0
2013,5,147,Anaheim Ducks,Grant Besse,L,0.0,0.0,0.0
2013,5,148,Los Angeles Kings,Jonny Brodzinski,C,260.0,70.0,420.3
2013,5,149,Dallas Stars,Matej Paulovic,R,0.0,0.0,0.0
2013,5,150,Boston Bruins,Wiley Sherman,D,0.0,0.0,0.0
2013,5,151,San Jose Sharks,Gage Ausmus,D,0.0,0.0,0.0
2013,6,152,Florida Panthers,Josh Brown,D,300.0,35.0,380.15
2013,6,153,Colorado Avalanche,Ben Storm,D,0.0,0.0,0.0
2013,6,154,Tampa Bay Lightning,Henri Ikonen,L,0.0,0.0,0.0
2013,6,155,Nashville Predators,Emil Pettersson,C,0.0,0.0,0.0
2013,6,156,Carolina Hurricanes,Tyler Ganly,D,0.0,0.0,0.0
2013,6,157,Calgary Flames,Tim Harrison,R,0.0,0.0,0.0
2013,6,158,Edmonton Oilers,Ben Betker,D,0.0,0.0,0.0
2013,6,159,Buffalo Sabres,Sean Malone,C,2.0,1.0,4.29
2013,6,160,New Jersey Devils,Myles Bell,R,0.0,0.0,0.0
2013,6,161,Ottawa Senators,Chris Leblanc,F,0.0,0.0,0.0
2013,6,164,Pittsburgh Penguins,Dane Birks,D,0.0,0.0,0.0
2013,6,165,Columbus Blue Jackets,Markus Soberg,R,0.0,0.0,0.0
2013,6,166,New York Islanders,Alan Quine,C,106.0,28.0,170.12
2013,6,167,Minnesota Wild,Avery Peterson,C,0.0,0.0,0.0
2013,6,168,Ottawa Senators,Quentin Shore,C,0.0,0.0,0.0
2013,6,169,Detroit Red Wings,Marc McNulty,D,0.0,0.0,0.0
2013,6,171,Nashville Predators,Tommy Veilleux,L,0.0,0.0,0.0
2013,6,173,St. Louis Blues,Santeri Saari,D,0.0,0.0,0.0
2013,6,174,Washington Capitals,Brian Pinho,C,2.0,0.0,2.0
2013,6,175,Vancouver Canucks,Mike Williamson,D,0.0,0.0,0.0
2013,6,176,Montreal Canadiens,Jeremy Gregoire,C,0.0,0.0,0.0
2013,6,177,Anaheim Ducks,Miro Aaltonen,C,0.0,0.0,0.0
2013,6,178,Los Angeles Kings,Zac Leslie,D,0.0,0.0,0.0
2013,6,179,Pittsburgh Penguins,Blaine Byron,C,0.0,0.0,0.0
2013,6,180,Boston Bruins,Anton Blidh,L,89.0,13.0,118.77
2013,6,181,Chicago Blackhawks,Anthony Louis,C,0.0,0.0,0.0
2013,7,182,Dallas Stars,Aleksi Makela,D,0.0,0.0,0.0
2013,7,183,Colorado Avalanche,Wilhelm Westlund,D,0.0,0.0,0.0
2013,7,184,Tampa Bay Lightning,Saku Salminen,F,0.0,0.0,0.0
2013,7,185,Nashville Predators,Wade Murphy,F,0.0,0.0,0.0
2013,7,186,Tampa Bay Lightning,Joel Vermin,R,24.0,4.0,33.16
2013,7,187,Calgary Flames,Rushan Rafikov,D,0.0,0.0,0.0
2013,7,188,Edmonton Oilers,Greg Chase,L,0.0,0.0,0.0
2013,7,189,Buffalo Sabres,Eric Locke,C,0.0,0.0,0.0
2013,7,190,Winnipeg Jets,Brenden Kichton,D,0.0,0.0,0.0
2013,7,191,Los Angeles Kings,Dominik Kubalik,L,357.0,176.0,757.91
2013,7,192,Philadelphia Flyers,David Drake,D,0.0,0.0,0.0
2013,7,193,Arizona Coyotes,Jedd Soleway,C,0.0,0.0,0.0
2013,7,194,Winnipeg Jets,Marcus Karlstrom,D,0.0,0.0,0.0
2013,7,195,Columbus Blue Jackets,Peter Quenneville,R,0.0,0.0,0.0
2013,7,196,New York Islanders,Kyle Burroughs,D,201.0,22.0,251.38
2013,7,197,Minnesota Wild,Nolan De Jong,D,0.0,0.0,0.0
2013,7,198,Calgary Flames,John Gilmour,D,37.0,5.0,48.45
2013,7,199,Detroit Red Wings,Hampus Melen,R,0.0,0.0,0.0
2013,7,201,San Jose Sharks,Jake Jackson,C,0.0,0.0,0.0
2013,7,202,Toronto Maple Leafs,Andreas Johnsson,R,259.0,116.0,524.64
2013,7,204,Washington Capitals,Tyler Lewington,D,12.0,3.0,18.87
2013,7,205,Vancouver Canucks,Miles Liberati,D,0.0,0.0,0.0
2013,7,206,Florida Panthers,MacKenzie Weegar,D,623.0,276.0,717.17
2013,7,207,San Jose Sharks,Emil Galimov,L,0.0,0.0,0.0
2013,7,209,Pittsburgh Penguins,Troy Josephs,C,0.0,0.0,0.0
2013,7,210,Boston Bruins,Mitchell Dempsey,L,0.0,0.0,0.0
2013,7,211,Chicago Blackhawks,Robin Press,D,0.0,0.0,0.0
2014,1,1,Florida Panthers,Aaron Ekblad,D,804.0,406.0,767.68
2014,1,2,Buffalo Sabres,Sam Reinhart,C,839.0,680.0,1016.74
2014,1,3,Edmonton Oilers,Leon Draisaitl,C,855.0,1053.0,1360.03
2014,1,4,Calgary Flames,Sam Bennett,C,764.0,394.0,776.42
2014,1,5,New York Islanders,Michael Dal Colle,L,112.0,21.0,160.09
2014,1,6,Vancouver Canucks,Jake Virtanen,R,317.0,100.0,546.0
2014,1,7,Carolina Hurricanes,Haydn Fleury,D,340.0,46.0,445.34
2014,1,8,Toronto Maple Leafs,William Nylander,R,745.0,685.0,1105.58
2014,1,9,Winnipeg Jets,Nikolaj Ehlers,L,750.0,584.0,990.8
2014,1,10,Anaheim Ducks,Nick Ritchie,L,481.0,186.0,671.25
2014,1,11,Nashville Predators,Kevin Fiala,L,707.0,528.0,964.84
2014,1,12,Arizona Coyotes,Brendan Perlini,L,262.0,81.0,447.49
2014,1,13,Washington Capitals,Jakub Vrana,L,406.0,223.0,803.78
2014,1,14,Dallas Stars,Julius Honka,D,87.0,13.0,116.77
2014,1,15,Detroit Red Wings,Dylan Larkin,C,803.0,634.0,999.66
2014,1,16,Columbus Blue Jackets,Sonny Milano,L,344.0,145.0,676.05
2014,1,17,Philadelphia Flyers,Travis Sanheim,D,655.0,248.0,664.67
2014,1,18,Minnesota Wild,Alex Tuch,R,610.0,443.0,948.05
2014,1,19,Tampa Bay Lightning,Tony DeAngelo,D,478.0,262.0,802.85
2014,1,20,Chicago Blackhawks,Nick Schmaltz,C,664.0,491.0,958.84
2014,1,21,St. Louis Blues,Robby Fabbri,C,461.0,220.0,745.05
2014,1,22,Pittsburgh Penguins,Kasperi Kapanen,R,563.0,238.0,700.63
2014,1,23,Colorado Avalanche,Conner Bleackley,C,0.0,0.0,0.0
2014,1,24,Vancouver Canucks,Jared McCann,L,716.0,435.0,851.29
2014,1,25,Boston Bruins,David Pastrnak,R,828.0,929.0,1270.68
2014,1,26,Montreal Canadiens,Nikita Scherbak,R,37.0,8.0,55.32
2014,1,27,San Jose Sharks,Nikolay Goldobin,R,125.0,46.0,230.34
2014,1,28,New York Islanders,Josh Ho-Sang,R,53.0,24.0,107.96
2014,1,29,Los Angeles Kings,Adrian Kempe,R,705.0,470.0,899.49
2014,1,30,New Jersey Devils,John Quenneville,C,42.0,5.0,53.45
2014,2,31,Buffalo Sabres,Brendan Lemieux,L,307.0,74.0,476.46
2014,2,32,Florida Panthers,Jayce Hawryluk,R,98.0,27.0,159.83
2014,2,33,St. Louis Blues,Ivan Barbashev,L,662.0,348.0,784.56
2014,2,35,Tampa Bay Lightning,Dominik Masin,D,0.0,0.0,0.0
2014,2,38,Anaheim Ducks,Marcus Pettersson,D,598.0,179.0,600.03
2014,2,40,Ottawa Senators,Andreas Englund,D,200.0,20.0,245.8
2014,2,41,New Jersey Devils,Joshua Jacobs,D,3.0,0.0,3.0
2014,2,42,Nashville Predators,Vladislav Kamenev,C,66.0,13.0,95.77
2014,2,43,Arizona Coyotes,Ryan MacInnis,C,27.0,1.0,29.29
2014,2,44,Buffalo Sabres,Eric Cornel,R,0.0,0.0,0.0
2014,2,45,Dallas Stars,Brett Pollock,L,0.0,0.0,0.0
2014,2,46,San Jose Sharks,Julius Bergman,D,0.0,0.0,0.0
2014,2,47,Columbus Blue Jackets,Ryan Collins,D,0.0,0.0,0.0
2014,2,48,Philadelphia Flyers,Nicolas Aube-Kubel,R,308.0,81.0,493.49
2014,2,49,Buffalo Sabres,Vaclav Karabacek,R,0.0,0.0,0.0
2014,2,50,Los Angeles Kings,Roland McKeown,D,16.0,3.0,22.87
2014,2,51,Nashville Predators,Jack Dougherty,D,0.0,0.0,0.0
2014,2,52,St. Louis Blues,Maxim Letunov,F,3.0,1.0,5.29
2014,2,53,San Jose Sharks,Noah Rod,L,0.0,0.0,0.0
2014,2,54,Calgary Flames,Hunter Smith,R,0.0,0.0,0.0
2014,2,55,Anaheim Ducks,Brandon Montour,D,658.0,324.0,757.43
2014,2,56,Boston Bruins,Ryan Donato,C,560.0,255.0,727.23
2014,2,57,Tampa Bay Lightning,Johnathan MacLeod,D,0.0,0.0,0.0
2014,2,58,Arizona Coyotes,Christian Dvorak,C,609.0,296.0,752.24
2014,2,60,Los Angeles Kings,Alex Lintuniemi,D,0.0,0.0,0.0
2014,3,62,Nashville Predators,Justin Kirkland,C,50.0,10.0,72.9
2014,3,63,Detroit Red Wings,Dominic Turgeon,C,9.0,0.0,9.0
2014,3,64,Calgary Flames,Brandon Hickey,D,0.0,0.0,0.0
2014,3,65,Florida Panthers,Juho Lammikko,C,183.0,28.0,247.12
2014,3,66,Vancouver Canucks,Nikita Tryamkin,D,79.0,11.0,104.19
2014,3,67,Carolina Hurricanes,Warren Foegele,L,575.0,225.0,675.01
2014,3,68,Toronto Maple Leafs,Rinat Valiev,D,12.0,0.0,12.0
2014,3,69,Winnipeg Jets,Jack Glover,D,0.0,0.0,0.0
2014,3,70,Ottawa Senators,Miles Gendron,D,0.0,0.0,0.0
2014,3,71,New Jersey Devils,Connor Chatham,R,0.0,0.0,0.0
2014,3,72,San Jose Sharks,Alex Schoenborn,R,0.0,0.0,0.0
2014,3,73,Montreal Canadiens,Brett Lernout,D,21.0,1.0,23.29
2014,3,74,Buffalo Sabres,Brycen Martin,D,0.0,0.0,0.0
2014,3,75,Dallas Stars,Alex Peters,D,0.0,0.0,0.0
2014,3,77,Columbus Blue Jackets,Blake Siebenaler,D,0.0,0.0,0.0
2014,3,79,Tampa Bay Lightning,Brayden Point,C,715.0,682.0,1133.61
2014,3,80,Minnesota Wild,Louie Belpedio,D,16.0,6.0,29.74
2014,3,81,San Jose Sharks,Dylan Sadowy,L,0.0,0.0,0.0
2014,3,82,St. Louis Blues,Jake Walman,D,315.0,111.0,569.19
2014,3,83,Chicago Blackhawks,Matteson Iacopelli,F,0.0,0.0,0.0
2014,3,84,Colorado Avalanche,Kyle Wood,D,0.0,0.0,0.0
2014,3,85,New York Rangers,Keegan Iverson,C,0.0,0.0,0.0
2014,3,86,Philadelphia Flyers,Mark Friedman,D,93.0,13.0,122.77
2014,3,87,Arizona Coyotes,Anton Karlsson,L,0.0,0.0,0.0
2014,3,88,Chicago Blackhawks,Beau Starrett,F,0.0,0.0,0.0
2014,3,89,Washington Capitals,Nathan Walker,L,272.0,67.0,425.43
2014,3,90,Los Angeles Kings,Mike Amadio,R,517.0,171.0,625.64
2014,4,91,Edmonton Oilers,William Lagesson,D,107.0,12.0,134.48
2014,4,92,Florida Panthers,Joe Wegwerth,L,0.0,0.0,0.0
2014,4,93,Colorado Avalanche,Nick Magyar,R,0.0,0.0,0.0
2014,4,96,Carolina Hurricanes,Josh Wesley,D,0.0,0.0,0.0
2014,4,97,Carolina Hurricanes,Lucas Wallmark,C,187.0,59.0,322.11
2014,4,98,Chicago Blackhawks,Fredrik Olofsson,L,85.0,13.0,114.77
2014,4,99,Winnipeg Jets,Chase De Leo,L,7.0,0.0,7.0
2014,4,100,Ottawa Senators,Shane Eiserman,F,0.0,0.0,0.0
2014,4,101,Winnipeg Jets,Nelson Nogier,D,11.0,0.0,11.0
